trace_tag,dataset,workload,instructions,nopref_ipc,discard_ipc,permit_ipc,permit_vs_discard_ipc_pct,vberti_end_to_end_issued,vberti_end_to_end_useful,vberti_end_to_end_accuracy_pct,nopref_stlb_demand_miss,discard_stlb_demand_miss,permit_stlb_demand_miss,nopref_stlb_demand_mpki,discard_stlb_demand_mpki,permit_stlb_demand_mpki,demand_miss_reduction_count,demand_miss_reduction_pct,cross_requested,cross_in_pq,pq_drop_rate_pct,cross_pq_drop_rate_pct,dtlb_cross_lookups,dtlb_cross_misses,stlb_cross_lookups,stlb_cross_misses,stlb_cross_fills,stlb_cross_useful,stlb_cross_useless,stlb_cross_late,stlb_cross_too_early,stlb_cross_pollution_evict,cross_requested_mpki,stlb_cross_lookup_mpki,stlb_cross_translation_mpki,stlb_cross_useful_mpki,pq_survival_pct,reach_dtlb_pct_of_requested,reach_stlb_pct_of_requested,trigger_translation_pct_of_requested,useful_pct_of_requested,dtlb_miss_pct_of_lookup,stlb_miss_pct_of_lookup,fill_productivity_pct,stlb_accuracy_pct,stlb_coverage_pct_logged,stlb_too_early_among_useless_pct,stlb_late_among_useful_pct,stlb_pollution_candidate_among_cross_fill_pct,useful_vs_discard_miss_pct,net_reduction_per_useful_pct,too_early_among_useless_pct,pollution_per_fill_pct,late_per_fill_pct
srv_62_new,qmm,qmm_srv,100000000.0,1.811,1.811,1.812,0.0552181115405892,10550.0,4.0,0.03791469194312796,170870.0,170867.0,170873.0,1.7087,1.70867,1.70873,-6.0,-0.0035115030989014847,2840.0,2792.0,1.21723,1.69014,2031.0,7.0,7.0,7.0,7.0,2.0,5.0,0.0,0.0,6.0,0.0284,7e-05,7e-05,2e-05,98.30985915492958,71.51408450704226,0.24647887323943662,0.24647887323943662,0.07042253521126761,0.34465780403741997,100.0,28.57142857142857,28.571400000000004,0.00117045,0.0,0.0,85.71428571428571,0.0011705010329671616,-300.0,0.0,85.71428571428571,0.0
srv_63_new,qmm,qmm_srv,100000003.0,1.812,1.812,1.811,-0.055187637969100756,14889.0,1.0,0.0067163677883000875,177605.0,177601.0,177605.0,1.77605,1.77601,1.77605,-4.0,-0.0022522395707231377,3363.0,2955.0,6.7922899999999995,12.132,2157.0,17.0,17.0,15.0,15.0,0.0,15.0,0.0,0.0,11.0,0.03362999899110003,0.00016999999490000016,0.00014999999550000014,0.0,87.86797502230151,64.13916146297947,0.5055010407374368,0.44603033006244425,0.0,0.7881316643486325,88.23529411764706,0.0,0.0,0.0,0.0,,73.33333333333333,0.0,,0.0,73.33333333333333,0.0
srv_64_new,qmm,qmm_srv,100000005.0,1.93,1.93,1.931,0.05181347150260418,20410.0,12.0,0.05879470847623714,160191.0,160189.0,160184.0,1.60191,1.60189,1.60184,5.0,0.0031213129490789003,5826.0,3486.0,19.9922,40.1648,2502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058259997087000144,0.0,0.0,0.0,59.835221421215245,42.94541709577755,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,,,,
srv_65_new,qmm,qmm_srv,100000000.0,1.939,1.939,1.937,-0.10314595152139949,33660.0,16.0,0.047534165181224004,156869.0,156876.0,156868.0,1.56869,1.56876,1.56868,8.0,0.0050995690864121986,8577.0,6131.0,18.3802,28.5181,4466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08577,0.0,0.0,0.0,71.4818701177568,52.069488166025415,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,,,,
srv_66_new,qmm,qmm_srv,100000004.0,1.818,1.819,1.819,0.0,13282.0,80.0,0.6023189278723083,171263.0,171271.0,171290.0,1.71263,1.71271,1.7129,-19.0,-0.01109353013645042,4239.0,3854.0,6.917089999999999,9.082329999999999,2969.0,14.0,11.0,8.0,8.0,5.0,3.0,0.0,0.0,8.0,0.042389998304400066,0.00010999999560000018,7.999999680000013e-05,4.999999800000008e-05,90.9176692616183,70.04010379806557,0.25949516395376265,0.1887237556027365,0.11795234725171032,0.47153923880094306,72.72727272727273,62.5,45.454499999999996,0.00291894,0.0,0.0,100.0,0.0029193500359080055,-380.0,0.0,100.0,0.0
srv_67_new,qmm,qmm_srv,100000004.0,1.855,1.856,1.854,-0.10775862068965747,21932.0,20.0,0.09119095385737735,163401.0,163397.0,163398.0,1.63401,1.63397,1.63398,-1.0,-0.0006120063403856864,5122.0,4190.0,13.3294,18.196,3058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05121999795120008,0.0,0.0,0.0,81.80398281921124,59.70324092151503,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,,,,
srv_68_new,qmm,qmm_srv,100000002.0,1.74,1.74,1.742,0.11494252873562871,27648.0,10.0,0.03616898148148148,190161.0,190162.0,190166.0,1.90161,1.90162,1.90166,-4.0,-0.0021034696732259864,5807.0,5119.0,7.16228,11.8478,3722.0,8.0,8.0,5.0,5.0,0.0,5.0,0.0,0.0,5.0,0.05806999883860002,7.999999840000003e-05,4.999999900000002e-05,0.0,88.15223006716032,64.09505768899604,0.13776476666092646,0.08610297916307905,0.0,0.21493820526598603,62.5,0.0,0.0,0.0,0.0,,100.0,0.0,,0.0,100.0,0.0
srv_69_new,qmm,qmm_srv,100000002.0,1.507,1.504,1.505,0.06648936170212671,157229.0,1423.0,0.9050493229620489,226763.0,226757.0,226699.0,2.26763,2.26757,2.26699,58.0,0.02557804169220796,34584.0,21408.0,38.5971,38.0985,14559.0,451.0,165.0,140.0,140.0,4.0,136.0,0.0,70.0,139.0,0.3458399930832001,0.0016499999670000006,0.0013999999720000005,3.999999920000002e-05,61.901457321304655,42.09750173490632,0.4770992366412214,0.40481147351376356,0.011566042100393246,3.0977402294113605,84.84848484848484,2.857142857142857,2.42424,0.00176442,51.470588235294116,0.0,99.28571428571429,0.0017640028753246868,1450.0,51.470588235294116,99.28571428571429,0.0
srv_6_new,qmm,qmm_srv,100000003.0,1.882,1.881,1.881,0.0,4625.0,11.0,0.23783783783783785,171968.0,171966.0,171961.0,1.71968,1.71966,1.71961,5.0,0.0029075514927369363,1324.0,1297.0,3.08047,2.03927,941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013239999602800012,0.0,0.0,0.0,97.9607250755287,71.07250755287009,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,,,,
srv_7_new,qmm,qmm_srv,100000003.0,1.7,1.7,1.7,0.0,40125.0,126.0,0.31401869158878504,212806.0,212807.0,212818.0,2.12806,2.12807,2.12818,-11.0,-0.005169002899340717,3478.0,2536.0,14.9948,27.0845,1834.0,5.0,5.0,5.0,5.0,1.0,4.0,0.0,0.0,5.0,0.034779998956600035,4.999999850000004e-05,4.999999850000004e-05,9.99999970000001e-06,72.91546866014951,52.731454859114436,0.14376078205865442,0.14376078205865442,0.02875215641173088,0.27262813522355506,100.0,20.0,20.0,0.00046988300000000004,0.0,0.0,100.0,0.00046990935448551973,-1100.0,0.0,100.0,0.0
403.gcc-17B,spec06,403.gcc,100000001.0,0.6725,0.6865,0.6909,0.6409322651128813,,,,287794.0,287791.0,262808.0,2.87794,2.87791,2.62808,24983.0,8.680952496777175,10574930.0,545053.0420599998,86.4104,94.8458,409348.0,98465.0,52557.0,31665.0,31665.0,4530.0,27135.0,0.0,3803.0,13590.0,105.74929894250701,0.5255699947443001,0.31664999683350004,0.045299999547,5.154199999999998,3.8709286964547287,0.49699619761076436,0.2994346061865185,0.04283716298831292,24.05410555322122,60.248872652548656,14.306016106110848,8.619209999999999,1.69448,14.015109637000183,0.0,42.91804831833254,1.5740589525037267,551.5011037527594,14.015109637000183,42.91804831833254,0.0
429.mcf-184B,spec06,429.mcf,100000001.0,0.1215,0.1214,0.1212,-0.16474464579900872,,,,908905.0,908910.0,908561.0,9.08905,9.0891,9.08561,349.0,0.038397641130584984,656482.0,555897.1409240001,10.0315,15.3218,481113.0,113144.0,87017.0,698.0,698.0,434.0,264.0,0.0,110.0,651.0,6.5648199343518,0.8701699912983001,0.006979999930200001,0.0043399999566,84.67820000000002,73.28654860300816,13.25504735849574,0.10632431658446082,0.0661099618877593,23.517136306855146,0.8021421101623821,62.17765042979943,0.49875299999999995,0.047744999999999996,41.66666666666667,0.0,93.26647564469914,0.04774950215092803,80.4147465437788,41.66666666666667,93.26647564469914,0.0
429.mcf-192B,spec06,429.mcf,100000000.0,0.1193,0.1196,0.1197,0.08361204013378476,,,,282489.0,282481.0,281941.0,2.82489,2.82481,2.81941,540.0,0.191163299478549,9228.0,8535.00027,2.9143499999999998,7.5097499999999995,7121.0,1234.0,1101.0,691.0,691.0,680.0,11.0,0.0,4.0,445.0,0.09228,0.01101,0.00691,0.0068,92.49025,77.16731686172518,11.931079323797139,7.488079757260511,7.368877329865627,17.32902682207555,62.76112624886467,98.4081041968162,61.76199999999999,0.24060499999999999,36.36363636363637,0.0,64.39942112879883,0.24072415489891355,79.41176470588235,36.36363636363637,64.39942112879883,0.0
429.mcf-22B,spec06,429.mcf,100000002.0,0.5491,0.7201,0.7766,7.846132481599777,,,,314847.0,314831.0,293442.0,3.14847,3.14831,2.93442,21389.0,6.7938036597412585,6839986.0,2142324.6551159997,58.2045,68.6794,1631801.0,72007.0,40648.0,21765.0,21765.0,3024.0,18741.0,0.0,80.0,1967.0,68.39985863200283,0.4064799918704002,0.21764999564700008,0.03023999939520001,31.3206,23.856788595766133,0.5942702221905133,0.3182024056774385,0.04421061680535603,4.41273169951483,53.545069868136196,13.893866299104065,7.43948,1.02002,0.4268715650178752,0.0,9.037445439926488,0.9605153240945142,707.308201058201,0.4268715650178752,9.037445439926488,0.0
429.mcf-51B,spec06,429.mcf,100000005.0,0.1584,0.1583,0.1577,-0.37902716361338795,,,,1050422.0,1050446.0,1050406.0,10.5042,10.5045,10.5041,40.0,0.003807906355966894,1031266.0,793991.287454,14.0947,23.008100000000002,660074.0,88583.0,79754.0,1630.0,1630.0,817.0,813.0,0.0,386.0,1451.0,10.312659484367027,0.797539960123002,0.016299999185000042,0.00816999959150002,76.9919,64.00618269195338,7.733601224126462,0.1580581537644022,0.0792230132671881,13.4201619818384,2.0437846377611155,50.122699386503065,1.0244,0.077719,47.478474784747846,0.0,89.01840490797545,0.07777648732062381,4.8959608323133414,47.478474784747846,89.01840490797545,0.0
433.milc-127B,spec06,433.milc,100000002.0,0.8467,0.9298,1.391,49.60206496020649,,,,218092.0,218092.0,164.0,2.18092,2.18092,0.00164,217928.0,99.92480237697853,25014847.0,3895362.0045340005,84.0947,84.42779999999999,3528869.0,388964.0,218006.0,217983.0,217983.0,0.0,217983.0,0.0,42.0,42.0,250.1484649970307,2.180059956398801,2.1798299564034007,0.0,15.572200000000002,14.107098076594271,0.8715064297614933,0.8714144843660248,0.0,11.022341719117373,99.989449831656,0.0,0.0,0.0,0.019267557561828217,,0.019267557561828217,0.0,,0.019267557561828217,0.019267557561828217,0.0
433.milc-274B,spec06,433.milc,100000004.0,0.9145,1.082,1.802,66.54343807763401,,,,120896.0,120895.0,109.0,1.20896,1.20895,0.00109,120786.0,99.90983911658877,31304918.0,4058620.0088639995,92.499,87.0352,3630195.0,283253.0,125753.0,120985.0,120985.0,72.0,120913.0,0.0,0.0,0.0,313.0491674780333,1.257529949698802,1.209849951606002,0.0007199999712000012,12.964799999999999,11.596245037281362,0.40170365563647226,0.38647282193807375,0.0002299958108818557,7.802693794685961,96.20844035529967,0.05951150969128404,0.0572551,39.778999999999996,0.0,0.0,0.0,0.059555812895487815,167758.3333333333,0.0,0.0,0.0
433.milc-337B,spec06,433.milc,100000000.0,0.9166,1.12,1.512,34.999999999999986,,,,196182.0,196182.0,152.0,1.96182,1.96182,0.00152,196030.0,99.92252092444771,30698920.0,4559710.587600001,82.8951,85.14699999999999,4089514.0,351799.0,197099.0,196465.0,196466.0,51.0,196414.0,0.0,13.0,15.0,306.9892,1.97099,1.96465,0.00051,14.853000000000002,13.321361142346374,0.6420388730287581,0.6399736537962899,0.0001661296228010627,8.602464742754274,99.678334238124,0.025958690053240766,0.025875300000000004,25.1232,0.006618672803364322,0.0,0.00763490883918846,0.025996268770835242,384372.54901960783,0.006618672803364322,0.00763490883918846,0.0
436.cactusADM-1804B,spec06,436.cactusADM,100000002.0,1.871,1.878,1.89,0.6389776357827559,,,,927953.0,901691.0,905663.0,9.27953,9.01691,9.05663,-3972.0,-0.44050567212049363,270700.0,50555.11989999998,68.3837,81.32430000000001,43992.0,23315.0,14267.0,7528.0,7528.0,1504.0,6024.0,0.0,505.0,6101.0,2.706999945860001,0.14266999714660006,0.07527999849440004,0.015039999699200005,18.675699999999996,16.251200591060215,5.270410048023642,2.7809383080901364,0.555596601403768,52.99827241316603,52.765122310226396,19.978746014877792,10.5418,0.165791,8.383134130146082,0.0,81.04410201912859,0.1667977167344467,-264.0957446808511,8.383134130146082,81.04410201912859,0.0
450.soplex-247B,spec06,450.soplex,100000000.0,0.4993,0.5929,0.6084,2.614268848035084,,,,105980.0,105987.0,76724.0,1.0598,1.05987,0.76724,29263.0,27.60998990442224,19612407.0,1419251.8325550002,89.735,92.7635,1095067.0,130009.0,63218.0,35294.0,35294.0,6815.0,28479.0,0.0,4280.0,8299.0,196.12407,0.63218,0.35294,0.06815,7.236500000000001,5.583542091493411,0.3223367738595268,0.17995751362900025,0.034748412063853255,11.87224160713454,55.82903603404093,19.309231030770103,10.780199999999999,8.15787,15.028617577864392,0.0,23.513911713039043,6.430033872078651,429.39104915627297,15.028617577864392,23.513911713039043,0.0
459.GemsFDTD-1169B,spec06,459.GemsFDTD,100000000.0,1.018,1.083,1.171,8.125577100646364,,,,177703.0,177855.0,121161.0,1.77703,1.77855,1.21161,56694.0,31.876528632875097,12973423.0,6429589.518530999,44.5813,50.44030000000001,6062946.0,1622310.0,1220569.0,56564.0,56564.0,12728.0,43836.0,0.0,397.0,26355.0,129.73423,12.20569,0.56564,0.12728,49.55969999999999,46.73358758131913,9.408226340881662,0.43599904204156453,0.09810826333189013,26.757784087141793,4.634232067175227,22.501944699809066,1.04279,9.50638,0.9056483255771512,0.0,46.59323951630012,7.156391442467179,445.42740414833435,0.9056483255771512,46.59323951630012,0.0
459.GemsFDTD-1211B,spec06,459.GemsFDTD,100000004.0,0.9596,1.156,1.352,16.955017301038076,,,,107748.0,107739.0,526.0,1.07748,1.07739,0.00526,107213.0,99.51178310546784,20708945.0,2481428.625680001,75.95779999999999,88.0176,2357604.0,329102.0,242594.0,107196.0,107196.0,20664.0,86532.0,0.0,0.0,22.0,207.08944171642233,2.425939902962404,1.0719599571216016,0.20663999173440034,11.982400000000004,11.384471782604088,1.1714454792361466,0.5176313906864883,0.09978296818114105,13.959172108632323,44.18740776771066,19.27683868801075,8.51794,97.51769999999999,0.0,0.0,0.020523153849024218,19.179684236905857,518.8395276809911,0.0,0.020523153849024218,0.0
459.GemsFDTD-765B,spec06,459.GemsFDTD,100000000.0,0.9385,1.06,1.234,16.415094339622627,,,,226232.0,226244.0,3608.0,2.26232,2.26244,0.03608,222636.0,98.4052615759976,29351218.0,4756746.442733998,78.87180000000001,83.7937,4647720.0,506632.0,386615.0,225129.0,225133.0,25128.0,200001.0,0.0,4.0,205.0,293.51218,3.86615,2.25129,0.25128,16.206299999999995,15.834845422769167,1.3172025774194447,0.7670175731719209,0.08561143868033005,10.90065666606422,58.23079808077804,11.161402371042895,6.49949,87.4443,0.00199999000005,0.0,0.09105728613752759,11.10659288202118,886.0076408787011,0.00199999000005,0.09105728613752759,0.0
471.omnetpp-188B,spec06,471.omnetpp,100000000.0,0.4058,0.4098,0.4361,6.417764763299161,,,,452053.0,452055.0,374312.0,4.52053,4.52055,3.74312,77743.0,17.19768612226388,1401567.0,1345350.0074733,5.2261299999999995,4.011010000000001,1279675.0,297131.0,252203.0,152967.0,152967.0,37562.0,115405.0,0.0,18896.0,42753.0,14.01567,2.52203,1.52967,0.37562,95.98899,91.30316281704692,17.99435917084235,10.913998403215828,2.680000313934332,23.219254888936643,60.65233165346962,24.555623108252107,14.893600000000001,9.119779999999999,16.373640656817294,0.0,27.949165506285667,8.309165920076097,206.9724721793302,16.373640656817294,27.949165506285667,0.0
473.astar-359B,spec06,473.astar,100000002.0,0.1941,0.194,0.194,0.0,,,,1712025.0,1712054.0,1705378.0,17.1202,17.1205,17.0538,6676.0,0.38994097148804885,44610605.0,1233349.396434999,92.4355,97.2353,954032.0,45069.0,30752.0,17563.0,17563.0,2598.0,14965.0,0.0,8149.0,16942.0,446.1060410778792,0.3075199938496001,0.17562999648740008,0.02597999948040001,2.764699999999998,2.1385766904528642,0.06893428143375326,0.0393695624616613,0.005823727340169451,4.724055377597397,57.11173257023934,14.792461424585776,8.448229999999999,0.15211,54.4537253591714,0.0,96.46415760405398,0.15174755001886622,256.9668976135489,54.4537253591714,96.46415760405398,0.0
473.astar-42B,spec06,473.astar,100000000.0,0.5147,0.5199,0.6212,19.484516253125594,,,,551531.0,551518.0,175152.0,5.51531,5.51518,1.75152,376366.0,68.24183435536102,17096894.0,10992413.803512001,31.5164,35.7052,10967075.0,2489760.0,2439480.0,729700.0,729700.0,55073.0,674627.0,0.0,73308.0,131621.0,170.96894,24.3948,7.297,0.55073,64.29480000000001,64.14659294255436,14.26855661619005,4.2680266953751955,0.3221228370486475,22.70213343120203,29.912112417400426,7.547348225298068,2.25757,23.921400000000002,10.866449163760123,0.0,18.037686720570097,9.985712161706417,683.3947669456902,10.866449163760123,18.037686720570097,0.0
483.xalancbmk-127B,spec06,483.xalancbmk,100000000.0,0.2956,0.2961,0.2961,0.0,,,,346821.0,346828.0,344079.0,3.46821,3.46828,3.44079,2749.0,0.79261189984661,165219.0,31627.04707499999,67.84949999999999,80.8575,26307.0,8086.0,4004.0,3747.0,3747.0,87.0,3660.0,0.0,1239.0,3361.0,1.65219,0.04004,0.03747,0.00087,19.142499999999995,15.922502859840575,2.423450087459675,2.267898970457393,0.0526573820202277,30.737066180104154,93.58141858141859,2.321857485988791,2.17283,0.0252785,33.852459016393446,0.0,89.69842540699227,0.025084479915116427,3159.770114942529,33.852459016393446,89.69842540699227,0.0
602.gcc_s-2226B,spec17,602.gcc_s,100000000.0,0.1849,0.4783,0.739,54.50554045578089,,,,131377.0,131377.0,21005.0,1.31377,1.31377,0.21005,110372.0,84.01166109745238,15493652.0,9113288.63814,38.036500000000004,41.180499999999995,6050224.0,444879.0,122037.0,119633.0,119633.0,536.0,119097.0,0.0,8.0,136.0,154.93652,1.22037,1.19633,0.00536,58.819500000000005,39.04969596580587,0.7876580679622854,0.7721420359770569,0.003459481341132484,7.3530996538309985,98.03010562370429,0.44803691289192776,0.439211,2.48828,0.00671721369975734,0.0,0.1136810077486981,0.4079861771847431,20591.791044776117,0.00671721369975734,0.1136810077486981,0.0
605.mcf_s-1536B,spec17,605.mcf_s,100000003.0,0.4976,0.4994,0.5002,0.16019223067680333,,,,2239279.0,2239308.0,2238055.0,22.3928,22.3931,22.3805,1253.0,0.05595478603211349,2902960.0,2743925.981136,4.534549999999999,5.47834,2112896.0,85731.0,65345.0,1460.0,1460.0,649.0,811.0,0.0,323.0,1418.0,29.029599129112025,0.6534499803965006,0.014599999562000013,0.006489999805300006,94.52166,72.78419268608593,2.250978311792102,0.05029349353763055,0.022356491305426184,4.0575115859938204,2.234294896319535,44.45205479452055,0.99319,0.02899,39.82737361282368,0.0,97.12328767123287,0.028982167705380413,193.06625577812017,39.82737361282368,97.12328767123287,0.0
605.mcf_s-1644B,spec17,605.mcf_s,100000005.0,0.1936,0.1997,0.2024,1.3520280420630915,,,,2421551.0,2421574.0,2378423.0,24.2155,24.2157,23.7842,43151.0,1.781940176100338,4060611.0,1329963.799608,59.96470000000001,67.24719999999999,1083871.0,113717.0,52881.0,43598.0,43598.0,2970.0,40628.0,0.0,1885.0,18804.0,40.6061079696946,0.5288099735595013,0.4359799782010011,0.029699998515000076,32.75280000000001,26.69231305338039,1.3022916994511418,1.0736807835077036,0.07314170207389972,10.491746711555157,82.44549081900871,6.812239093536402,5.61638,0.124717,4.639657379147386,0.0,43.130418826551676,0.12264750117072616,1452.8956228956229,4.639657379147386,43.130418826551676,0.0
605.mcf_s-472B,spec17,605.mcf_s,100000000.0,0.3608,0.5663,0.6252,10.400847607275288,,,,129820.0,129826.0,13701.0,1.2982,1.29826,0.13701,116125.0,89.44664396962088,26256449.0,4589102.156220001,78.7672,82.52199999999999,3544397.0,332018.0,136598.0,116790.0,116790.0,4755.0,112035.0,0.0,149.0,1342.0,262.56449,1.36598,1.1679,0.04755,17.478000000000005,13.499148342565286,0.5202455213955246,0.44480500771448567,0.018109836558629844,9.367404385005404,85.49905562306915,4.071410223478038,3.48102,25.764,0.1329941536127103,0.0,1.1490709821046323,3.6625945496279635,2442.166140904311,0.1329941536127103,1.1490709821046323,0.0
605.mcf_s-782B,spec17,605.mcf_s,100000001.0,0.1221,0.142,0.1526,7.4647887323943785,,,,113178.0,113176.0,29848.0,1.13178,1.13176,0.29848,83328.0,73.62691736763978,30793932.0,5203958.950475998,58.9936,83.1007,3676730.0,379761.0,179704.0,85802.0,85803.0,5879.0,79923.0,0.0,431.0,10590.0,307.9393169206068,1.7970399820296001,0.8580199914198001,0.0587899994121,16.899299999999997,11.939787358106784,0.5835695162280673,0.2786328163613533,0.019091423596051326,10.328770401960439,47.74629390553354,6.851741780590423,3.27149,16.4553,0.5392690464572151,0.0,12.342225796300829,5.194564218562239,1417.383908828032,0.5392690464572151,12.342225796300829,0.0
605.mcf_s-994B,spec17,605.mcf_s,100000000.0,0.4016,0.413,0.4135,0.1210653753026536,,,,807666.0,807707.0,806084.0,8.07666,8.07707,8.06084,1623.0,0.20093920196308812,2131303.0,1075193.3435310002,37.5501,49.5523,892292.0,8968.0,6166.0,1948.0,1948.0,182.0,1766.0,0.0,577.0,1588.0,21.31303,0.06166,0.01948,0.00182,50.447700000000005,41.86603218782125,0.28930658850477853,0.0913994866051425,0.008539377085285387,1.0050521578138099,31.59260460590334,9.342915811088295,2.95167,0.0225732,32.672706681766705,0.0,81.51950718685832,0.022532923448725838,891.7582417582418,32.672706681766705,81.51950718685832,0.0
620.omnetpp_s-141B,spec17,620.omnetpp_s,100000002.0,0.4685,0.4683,0.4678,-0.10676916506513479,,,,486165.0,486168.0,483697.0,4.86165,4.86168,4.83697,2471.0,0.5082605189975482,34151.0,34144.000001228,0.014372500000000002,0.0204972,33647.0,18358.0,17846.0,14775.0,14775.0,2844.0,11931.0,0.0,6289.0,10420.0,0.34150999316980013,0.17845999643080007,0.14774999704500005,0.02843999943120001,99.97950279999999,98.52420134110275,52.2561564815086,43.26374044683904,8.327721003777341,54.56058489612744,82.79166199708618,19.248730964467008,15.936300000000001,0.584534,52.71142402145671,0.0,70.52453468697124,0.584982968850274,86.88466947960619,52.71142402145671,70.52453468697124,0.0
620.omnetpp_s-874B,spec17,620.omnetpp_s,100000000.0,0.5141,0.5145,0.5138,-0.1360544217686943,,,,427509.0,427511.0,418202.0,4.27509,4.27511,4.18202,9309.0,2.1774878307224843,76891.0,76869.000023971,0.022591899999999998,0.0286119,73823.0,32809.0,31158.0,21814.0,21814.0,8073.0,13741.0,0.0,5611.0,13567.0,0.76891,0.31158,0.21814,0.08073,99.9713881,96.00993614337179,40.522297798181846,28.370030302636202,10.499278199008986,44.442788832748604,70.01091212529687,37.00834326579261,25.909900000000004,1.89385,40.83400043664944,0.0,62.194003850738056,1.8883724629307783,115.31029357116313,40.83400043664944,62.194003850738056,0.0
623.xalancbmk_s-10B,spec17,623.xalancbmk_s,100000004.0,0.6717,0.6755,0.6774,0.28127313101407037,,,,481178.0,481179.0,477989.0,4.81178,4.81179,4.77989,3190.0,0.6629549502368142,588473.0,46208.07690599999,80.6508,92.1478,38593.0,9525.0,6503.0,3990.0,3990.0,1854.0,2136.0,0.0,313.0,3722.0,5.884729764610809,0.06502999739880011,0.03989999840400006,0.01853999925840003,7.852199999999998,6.558159847605582,1.1050634438623352,0.6780260096894846,0.31505268720909885,24.68064156712357,61.35629709364908,46.46616541353383,28.5099,0.386376,14.653558052434457,0.0,93.28320802005013,0.38530359803732084,172.0604099244876,14.653558052434457,93.28320802005013,0.0
623.xalancbmk_s-592B,spec17,623.xalancbmk_s,100000000.0,1.175,1.18,1.179,-0.08474576271185752,,,,128511.0,128524.0,128213.0,1.28511,1.28524,1.28213,311.0,0.2419781519404936,8816886.0,1417675.9168260002,76.8123,83.9209,1100441.0,84498.0,66677.0,5692.0,5692.0,2186.0,3506.0,0.0,208.0,3555.0,88.16886,0.66677,0.05692,0.02186,16.0791,12.481061907798287,0.7562420564357983,0.06455794029774231,0.024793334063749946,7.67855795994515,8.53667681509366,38.40477863668306,3.2784899999999997,1.6763900000000003,5.9326868225898455,0.0,62.45607870695713,1.7008496467585823,14.226898444647759,5.9326868225898455,62.45607870695713,0.0
623.xalancbmk_s-700B,spec17,623.xalancbmk_s,100000000.0,1.035,1.039,1.036,-0.2887391722810273,,,,175719.0,175718.0,176473.0,1.75719,1.75718,1.76473,-755.0,-0.42966571438327317,5396096.0,844008.7714559998,75.8802,84.3589,663733.0,85324.0,71191.0,4833.0,4833.0,1900.0,2933.0,0.0,229.0,3630.0,53.96096,0.71191,0.04833,0.019,15.641099999999996,12.300244473041252,1.319305660981569,0.08956475199848186,0.03521064117465664,12.855169171941128,6.788779480552316,39.31305607283261,2.6688799999999997,1.06518,7.807705421070576,0.0,75.10862818125388,1.0812779567261182,-39.73684210526316,7.807705421070576,75.10862818125388,0.0
649.fotonik3d_s-10881B,spec17,649.fotonik3d_s,100000005.0,0.7245,0.8473,1.165,37.49557417679688,,,,339597.0,339599.0,1262.0,3.39597,3.39599,0.01262,338337.0,99.62838524259494,34290524.0,3695935.548291999,83.85629999999999,89.2217,3564543.0,831766.0,438506.0,338250.0,338251.0,42922.0,295328.0,0.0,31.0,707.0,342.90522285473884,4.385059780747011,3.3824998308750085,0.42921997853900107,10.778299999999996,10.395125487146245,1.2787964395061446,0.9864241211362066,0.12517160717637327,23.33443585895864,77.13691488827975,12.68939337947264,9.78824,97.1438,0.010496803554014519,0.0,0.20901638132629322,12.639024260966611,788.2600997157634,0.010496803554014519,0.20901638132629322,0.0
xs.XL100hash-194B,xsbench,xsbench_XL100hash,100000002.0,0.216,0.2166,0.2167,0.046168051708228575,4391166.0,43686.0,0.9948610460183014,821649.0,821669.0,821024.0,8.21649,8.21669,8.21024,645.0,0.07849876288383766,137249.0,137072.0,0.0467311,0.128963,113655.0,4330.0,4234.0,805.0,805.0,93.0,712.0,0.0,496.0,264.0,1.3724899725502004,0.04233999915320002,0.008049999839000004,0.0009299999814000004,99.87103731174726,82.80934651618591,3.0849040794468445,0.5865252205844851,0.06776005653957407,3.809775196867714,19.01275389702409,11.5527950310559,2.1965,0.011326,69.66292134831461,0.0,32.79503105590062,0.011318426276274265,693.5483870967741,69.66292134831461,32.79503105590062,0.0
xs.XL100hash-28B,xsbench,xsbench_XL100hash,100000004.0,0.4907,0.5116,0.5157,0.8014073494917895,38129092.0,223983.0,0.5874333435477561,102900.0,102900.0,98064.0,1.029,1.029,0.98064,4836.0,4.699708454810496,17107448.0,2718340.0,74.517,84.1102,2171514.0,16670.0,10822.0,4870.0,4870.0,2574.0,2296.0,0.0,233.0,1932.0,171.07447315702106,0.10821999567120018,0.04869999805200008,0.02573999897040004,15.889804253679449,12.693383606952949,0.06325899690006365,0.028467133145750317,0.015046078176008485,0.7676671667785702,45.00092404361486,52.85420944558522,23.7849,2.55768,10.14808362369338,0.0,39.67145790554415,2.501457725947522,187.87878787878788,10.14808362369338,39.67145790554415,0.0
