dataset,workload,trace_tag,discard_pgc_ipc,pref_ipc,pref_speedup,ideal_demand_ipc,ideal_demand_speedup,ideal_l1pref_ipc,ideal_l1pref_speedup,ideal_all_ipc,ideal_all_speedup
qmm,srv,srv_67_new,1.8556600000000001,1.85406,0.99913777308343121,1.9862299999999999,1.07036310531024,1.85392,0.99906232822823138,1.9882,1.0714247222012652
qmm,srv,srv_68_new,1.7399500000000001,1.7417899999999999,1.0010575016523462,1.8597300000000001,1.0688410586511106,1.74173,1.0010230179028132,1.86364,1.0710882496623466
qmm,srv,srv_69_new,1.50434,1.5045599999999999,1.000146243535371,1.6044700000000001,1.0665607508940798,1.50509,1.0004985575069465,1.6006400000000001,1.0640147838919394
qmm,srv,srv_6_new,1.88086,1.8811,1.0001276012037048,2.01708,1.0724243165360527,1.8810800000000001,1.0001169677700628,2.0199099999999999,1.0739289473964038
qmm,srv,srv_7_new,1.70017,1.6998200000000001,0.9997941382332356,1.84043,1.0824976325896822,1.70001,0.99990589176376488,1.8412500000000001,1.0829799373003877
parsec,canneal,parsec_2.1.canneal.simlarge.prebuilt.drop_1250M.length_250M,0.49892900000000001,0.49899500000000002,1.0001322833509376,0.52224499999999996,1.0467321001585395,0.49895,1.0000420901571165,0.52239999999999998,1.0470427656039236
parsec,canneal,parsec_2.1.canneal.simlarge.prebuilt.drop_3000M.length_250M,0.39241399999999999,0.39221200000000001,0.99948523752975182,0.41883900000000002,1.0673395954272784,0.392121,0.99925333958523399,0.41861900000000002,1.0667789630339388
parsec,canneal,parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,0.37689600000000001,0.37695699999999999,1.0001618483613517,0.40488800000000003,1.0742698250976397,0.37710700000000003,1.0005598361351673,0.40500199999999997,1.0745722958057393
parsec,canneal,parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,0.29847400000000002,0.29843999999999998,0.99988608723037842,0.325575,1.0907985285150466,0.29841400000000001,0.99979897746537383,0.32564500000000002,1.0910330548054437
parsec,canneal,parsec_2.1.canneal.simlarge.prebuilt.drop_5000M.length_15M,0.29289599999999999,0.29302,1.0004233584617066,0.31967099999999998,1.0914147000983283,0.29294700000000001,1.0001741232382826,0.31942199999999998,1.0905645689937724
parsec,canneal,parsec_2.1.canneal.simlarge.prebuilt.drop_500M.length_250M,0.65986299999999998,0.66023600000000005,1.0005652688512616,0.67859199999999997,1.0283831643841221,0.66045299999999996,1.000894124992612,0.67946399999999996,1.029704650813881
xsbench,xsbench_XL100hash,xs.XL100hash-194B,0.21664900000000001,0.21668399999999999,1.0001615516342102,0.33652399999999999,1.5533143471698461,0.21662300000000001,0.99987999021458673,0.336557,1.5534666672821014
xsbench,xsbench_XL100hash,xs.XL100hash-28B,0.51156000000000001,0.51571800000000001,1.008128078817734,0.51745600000000003,1.0115255297521308,0.51498699999999997,1.0066991164281804,0.51728200000000002,1.0111853936977089
xsbench,xsbench_XL100nuclide,xs.XL100nuclide-185B,0.15490100000000001,0.154889,0.99992253116506669,0.199602,1.2885778658627123,0.154894,0.99995480984628893,0.19972000000000001,1.2893396427395563
xsbench,xsbench_XL100nuclide,xs.XL100nuclide-296B,0.154837,0.15476699999999999,0.99954791167485801,0.200048,1.2919909323998786,0.154776,0.99960603731666198,0.199873,1.2908607115870236
xsbench,xsbench_XL100nuclide,xs.XL100nuclide-577B,0.15517300000000001,0.15509100000000001,0.99947155755189365,0.20011499999999999,1.2896251280828492,0.15503500000000001,0.99911067002635767,0.200294,1.2907786792805449
xsbench,xsbench_XL100nuclide,xs.XL100nuclide-829B,0.155032,0.15504399999999999,1.000077403374787,0.200096,1.2906754734506425,0.15504799999999999,1.000103204499716,0.20014599999999999,1.2909979875122555
xsbench,xsbench_XL100unionized,xs.XL100unionized-28B,0.512073,0.51622000000000001,1.0080984547125118,0.51706200000000002,1.0097427515217556,0.51575300000000002,1.0071864753658171,0.51752500000000001,1.0106469194821832
xsbench,xsbench_XL64hash,xs.XL64hash-126B,0.217971,0.21796299999999999,0.99996329786990013,0.33843299999999998,1.5526514995114029,0.218085,1.0005230053539231,0.33838600000000002,1.5524358744970663
xsbench,xsbench_XL64hash,xs.XL64hash-49B,0.412221,0.414211,1.0048275075748203,0.41637299999999999,1.0100722670606301,0.41407500000000003,1.0044975874591542,0.416543,1.0104846672052128
xsbench,xsbench_XL64nuclide,xs.XL64nuclide-355B,0.15495300000000001,0.15510699999999999,1.000993849747988,0.19994300000000001,1.2903461049479519,0.15503500000000001,1.0005291927229547,0.19992599999999999,1.2902363942614856
xsbench,xsbench_XL64unionized,xs.XL64unionized-28B,0.51232999999999995,0.51587499999999997,1.0069193683758515,0.51708900000000002,1.0092889348661997,0.515926,1.0070189135908498,0.51771299999999998,1.0105068998497062
xsbench,xsbench_XXL100hash,xs.XXL100hash-552B,0.19678599999999999,0.19691800000000001,1.0006707794253658,0.31078499999999998,1.5793044220625452,0.19690299999999999,1.0005945544906649,0.31074800000000002,1.5791164005569505
xsbench,xsbench_XXL100hash,xs.XXL100hash-563B,0.197378,0.19731299999999999,0.9996706826495354,0.310923,1.5752667470538764,0.19731599999999999,0.99968588191186447,0.31100299999999997,1.5756720607159864
xsbench,xsbench_XXL100hash,xs.XXL100hash-94B,0.50118600000000002,0.504633,1.0068776861285031,0.50645200000000001,1.010507077212851,0.50446000000000002,1.0065325048983811,0.50725600000000004,1.0121112720626675
xsbench,xsbench_XXL100nuclide,xs.XXL100nuclide-165B,0.14497399999999999,0.14493400000000001,0.9997240884572407,0.19501199999999999,1.3451515444148605,0.14494299999999999,0.99978616855436142,0.19515399999999999,1.3461310303916565
xsbench,xsbench_XXL100nuclide,xs.XXL100nuclide-30B,0.53891900000000004,0.54335599999999995,1.0082331482096565,0.54507099999999997,1.0114154446215478,0.54309399999999997,1.0077469898073734,0.54542400000000002,1.0120704595681353
xsbench,xsbench_XXL100nuclide,xs.XXL100nuclide-324B,0.14466899999999999,0.144679,1.0000691233090711,0.195661,1.3524735776151078,0.144647,0.99984792872004369,0.19551499999999999,1.3514643773026702
xsbench,xsbench_XXL100nuclide,xs.XXL100nuclide-487B,0.14430499999999999,0.144285,0.99986140466373308,0.19461400000000001,1.3486296386126608,0.14427200000000001,0.9997713176951597,0.19486600000000001,1.3503759398496242
xsbench,xsbench_XXL100nuclide,xs.XXL100nuclide-648B,0.1447,0.14466200000000001,0.99973738769868703,0.19522400000000001,1.3491637871458191,0.14469799999999999,0.99998617829993086,0.19529199999999999,1.3496337249481687
xsbench,xsbench_XXL100nuclide,xs.XXL100nuclide-650B,0.143928,0.143925,0.99997915624478906,0.19440399999999999,1.350703129342449,0.143903,0.99982630203990885,0.194353,1.3503487855038629
xsbench,xsbench_XXL100nuclide,xs.XXL100nuclide-861B,0.14457999999999999,0.14454600000000001,0.99976483607691258,0.19531100000000001,1.3508853230045652,0.144534,0.9996818370452345,0.19523699999999999,1.3503734956425508
xsbench,xsbench_XXL100unionized,xs.XXL100unionized-24B,0.334119,0.33542,1.003893822260931,0.34223500000000001,1.0242907467100046,0.33500000000000002,1.0026367850975253,0.342308,1.0245092317407869
xsbench,xsbench_XXL64hash,xs.XXL64hash-205B,0.19755,0.19744999999999999,0.99949379903821811,0.31178299999999998,1.5782485446722347,0.19744300000000001,0.99945836497089346,0.311838,1.5785269552012149
xsbench,xsbench_XXL64hash,xs.XXL64hash-24B,0.33397700000000002,0.334314,1.001009051521512,0.34255400000000003,1.0256814091988371,0.33446300000000001,1.0014551900280557,0.34248699999999999,1.0254807965818005
xsbench,xsbench_XXL64nuclide,xs.XXL64nuclide-24B,0.33393,0.334899,1.002901805767676,0.34247499999999997,1.0255891953403407,0.33506200000000003,1.0033899320216813,0.342306,1.0250831012487647
xsbench,xsbench_XXL64nuclide,xs.XXL64nuclide-531B,0.14446800000000001,0.14439399999999999,0.99948777583963222,0.19503300000000001,1.3500083063377357,0.144425,0.99970235623113757,0.19495299999999999,1.3494545504886892
xsbench,xsbench_XXL64nuclide,xs.XXL64nuclide-566B,0.144673,0.144678,1.0000345606989556,0.195023,1.3480262384826471,0.14460200000000001,0.99950923807483094,0.195081,1.3484271425905319
xsbench,xsbench_XXL64unionized,xs.XXL64unionized-24B,0.33391199999999999,0.33474700000000002,1.0025006588562257,0.34207100000000001,1.0244345815664009,0.33480700000000002,1.002680346917751,0.34205200000000002,1.0243776803469178
