dataset,workload,num_traces,ipc,stlb_mpki,stlb_miss_rate,llc_mpki,llc_miss_rate,demand_data_miss_rate,demand_instruction_miss_rate,l1d_prefetch_miss_rate,l1i_prefetch_miss_rate,other_miss_rate,demand_data_share,demand_instruction_share,l1d_prefetch_share,l1i_prefetch_share,other_share
spec06,450.soplex,2,0.71745643412683946,0.24870998010320158,0.046631143176415001,42.053276635737866,0.62528946190641166,0,0,0.046631143176415001,0,0,0,0,1,0,0
spec06,453.povray,4,1.8432646825191372,0.0007099999751500009,0.00024602291824762381,0.041009998564650048,0.63833761382208731,0,0,0.00024602291824762381,0,0,0,0,1,0,0
spec06,454.calculix,2,3.6112266831230633,0.0011099999778000004,0.01386979882544046,0.55150998896980019,0.17625533710019686,0,0,0.01386979882544046,0,0,0,0,1,0,0
spec06,456.hmmer,3,3.1940775493579525,0.001893333257600003,0.026131762973868235,1.7063199317472026,0.31247199694301231,0,0,0.026131762973868235,0,0,0,0,1,0,0
spec06,458.sjeng,4,1.3260224919738095,0.00052999998145000066,0.00029222354549865469,0.80173497193927601,0.70834971528535517,0,0,0.00029222354549865469,0,0,0,0,1,0,0
spec06,459.GemsFDTD,6,1.2483768208913941,0.74061995803153569,0.091763557247217187,21.981698754370402,0.80828485510953652,0,0,0.091763557247217187,0,0,0,0,1,0,0
spec06,462.libquantum,2,1.3812647011995927,9.9999996000000163e-06,2.4745125210333564e-05,33.700688651972456,0.94871551616386707,0,0,2.4745125210333564e-05,0,0,0,0,1,0,0
spec06,464.h264ref,4,2.7840458489829749,0.0090849995003250278,0.030756470369179206,1.030389943328553,0.40016699677657386,0,0,0.030756470369179206,0,0,0,0,1,0,0
spec06,465.tonto,2,2.8289998404913352,0.0023499999060000039,0.009304719670573329,0.11070999557160018,0.1884682169486909,0,0,0.009304719670573329,0,0,0,0,1,0,0
spec06,470.lbm,1,0.928786,0,0,46.517020000000002,0.93368261027172872,0,0,0,0,0,0,0,0,0,0
spec06,471.omnetpp,1,0.52695999999999998,0.3206599679340032,0.015766374835162567,39.23463607653639,0.7966563477047518,0,0,0.015766374835162567,0,0,0,0,1,0,0
spec06,473.astar,3,0.64095720058002092,0.39354665354844487,0.019669681827102589,22.837272572090914,0.65632081174314594,0,0,0.019669681827102589,0,0,0,0,1,0,0
spec06,481.wrf,6,3.2072856053260477,0.009773332909822241,0.027479170376479629,7.2082063543110584,0.91981888288426239,0,0,0.027479170376479629,0,0,0,0,1,0,0
spec06,482.sphinx3,6,2.3794815613600129,0.025036666165933343,0.016906423810799313,12.026689759466205,0.63206043242800081,0,0,0.016906423810799313,0,0,0,0,1,0,0
