dataset,workload,trace_tag,trace_name,instructions,cycles,ipc,stlb_access,stlb_hit,stlb_miss,stlb_mpki,stlb_miss_rate,llc_access,llc_hit,llc_miss,llc_mpki,llc_miss_rate,demand_data_miss,demand_data_miss_rate,demand_instruction_miss,demand_instruction_miss_rate,l1d_prefetch_miss,l1d_prefetch_miss_rate,l1i_prefetch_miss,l1i_prefetch_miss_rate,other_miss,other_miss_rate
spec06,433.milc,433.milc-127B,433.milc-127B.champsimtrace.xz,50000003,44252461,1.12988,59835,2452,57383,1.1476599999999999,0.95902100000000001,1207140,93292,1113848,22.277000000000001,0.92271700000000001,57379,0.95895399999999997,4,6.6850500000000006e-05,0,0,0,0,0,0
spec06,433.milc,433.milc-274B,433.milc-274B.champsimtrace.xz,50000004,52821493,0.94658399999999998,74181,23217,50964,1.01928,0.68702200000000002,1720349,442385,1277964,25.5593,0.74285199999999996,50959,0.68695499999999998,5,6.7402699999999998e-05,0,0,0,0,0,0
spec06,433.milc,433.milc-337B,433.milc-337B.champsimtrace.xz,50000001,44789474,1.11633,79131,4124,75007,1.50014,0.94788399999999995,1438124,262317,1175807,23.516100000000002,0.81759800000000005,75006,0.94787100000000002,1,1.26373e-05,0,0,0,0,0,0
spec06,434.zeusmp,434.zeusmp-10B,434.zeusmp-10B.champsimtrace.xz,50000000,17404472,2.8728199999999999,626567,624989,1578,0.031559999999999998,0.00251849,256566,127612,128954,2.5790799999999998,0.50261500000000003,1578,0.00251849,0,0,0,0,0,0,0,0
spec06,435.gromacs,435.gromacs-226B,435.gromacs-226B.champsimtrace.xz,50000004,14645328,3.4140600000000001,19712,18381,1331,0.026620000000000001,0.067522299999999993,262952,133857,129095,2.5819000000000001,0.49094500000000002,1275,0.0646814,56,0.0028409099999999999,0,0,0,0,0,0
spec06,435.gromacs,435.gromacs-228B,435.gromacs-228B.champsimtrace.xz,50000003,11662953,4.2870799999999996,29944,29344,600,0.012,0.0200374,98792,45843,52949,1.05898,0.535964,567,0.018935299999999999,33,0.00110206,0,0,0,0,0,0
spec06,436.cactusADM,436.cactusADM-1804B,436.cactusADM-1804B.champsimtrace.xz,50000002,24579136,2.0342500000000001,1336850,853015,483835,9.6767000000000003,0.36192200000000002,323119,44142,278977,5.5795399999999997,0.86338800000000004,483835,0.36192200000000002,0,0,0,0,0,0,0,0
spec06,437.leslie3d,437.leslie3d-134B,437.leslie3d-134B.champsimtrace.xz,50000005,16771746,2.9811999999999999,38241,35510,2731,0.054620000000000002,0.071415500000000007,441591,231756,209835,4.1966999999999999,0.47517999999999999,2731,0.071415500000000007,0,0,0,0,0,0,0,0
spec06,437.leslie3d,437.leslie3d-149B,437.leslie3d-149B.champsimtrace.xz,50000002,19192901,2.6051299999999999,17701,14636,3065,0.0613,0.173154,593242,229520,363722,7.2744400000000002,0.61310900000000002,3056,0.17264599999999999,9,0.00050844599999999996,0,0,0,0,0,0
spec06,437.leslie3d,437.leslie3d-232B,437.leslie3d-232B.champsimtrace.xz,50000004,15642518,3.1964199999999998,13291,11541,1750,0.035000000000000003,0.13166800000000001,466618,144995,321623,6.4324599999999998,0.68926399999999999,1750,0.13166800000000001,0,0,0,0,0,0,0,0
spec06,437.leslie3d,437.leslie3d-265B,437.leslie3d-265B.champsimtrace.xz,50000005,15416231,3.2433399999999999,13472,11479,1993,0.03986,0.14793600000000001,329059,25963,303096,6.0619199999999998,0.921099,1993,0.14793600000000001,0,0,0,0,0,0,0,0
spec06,437.leslie3d,437.leslie3d-271B,437.leslie3d-271B.champsimtrace.xz,50000004,14063574,3.5552800000000002,5556,214,5342,0.10684,0.96148299999999998,490025,78460,411565,8.2312999999999992,0.83988600000000002,5342,0.96148299999999998,0,0,0,0,0,0,0,0
spec06,437.leslie3d,437.leslie3d-273B,437.leslie3d-273B.champsimtrace.xz,50000005,15655766,3.1937099999999998,4513,125,4388,0.087760000000000005,0.972302,418628,21674,396954,7.9390799999999997,0.94822600000000001,4388,0.972302,0,0,0,0,0,0,0,0
spec06,450.soplex,450.soplex-247B,450.soplex-247B.champsimtrace.xz,50000003,72317448,0.69139600000000001,268010,236924,31086,0.62172000000000005,0.11598799999999999,3821619,1426832,2394787,47.895699999999998,0.62664200000000003,31086,0.11598799999999999,0,0,0,0,0,0,0,0
spec06,450.soplex,450.soplex-92B,450.soplex-92B.champsimtrace.xz,50000000,71137876,0.70286000000000004,265631,221048,44583,0.89166000000000001,0.16783799999999999,2943558,1107923,1835635,36.712699999999998,0.62361100000000003,44574,0.16780400000000001,9,3.3881599999999998e-05,0,0,0,0,0,0
spec06,454.calculix,454.calculix-460B,454.calculix-460B.champsimtrace.xz,50000002,11988372,4.1707099999999997,7951,7150,801,0.01602,0.100742,326259,273150,53109,1.0621799999999999,0.16278200000000001,787,0.098981299999999994,14,0.00176078,0,0,0,0,0,0
spec06,456.hmmer,456.hmmer-191B,456.hmmer-191B.champsimtrace.xz,50000001,15793428,3.16587,3882,3482,400,0.0080000000000000002,0.10304000000000001,270354,187391,82963,1.65926,0.30686799999999997,367,0.094538899999999995,33,0.0085007699999999995,0,0,0,0,0,0
spec06,456.hmmer,456.hmmer-88B,456.hmmer-88B.champsimtrace.xz,50000002,15587279,3.2077399999999998,3483,3067,416,0.0083199999999999993,0.119437,272994,127929,145065,2.9013,0.531385,414,0.118863,2,0.00057421800000000004,0,0,0,0,0,0
spec06,459.GemsFDTD,459.GemsFDTD-1169B,459.GemsFDTD-1169B.champsimtrace.xz,50000003,41557510,1.2031499999999999,759042,683765,75277,1.5055400000000001,0.099173700000000004,867481,306032,561449,11.228999999999999,0.64721799999999996,75275,0.099171099999999998,2,2.6349e-06,0,0,0,0,0,0
spec06,459.GemsFDTD,459.GemsFDTD-1211B,459.GemsFDTD-1211B.champsimtrace.xz,50000004,44428091,1.12541,393999,310124,83875,1.6775,0.21288099999999999,1533820,351684,1182136,23.642700000000001,0.77071400000000001,83874,0.21287900000000001,1,2.5380800000000002e-06,0,0,0,0,0,0
spec06,459.GemsFDTD,459.GemsFDTD-1320B,459.GemsFDTD-1320B.champsimtrace.xz,50000004,48992345,1.02057,642308,578281,64027,1.28054,0.099682699999999999,1209473,408392,801081,16.021599999999999,0.66233900000000001,64025,0.099679599999999993,2,3.1137700000000002e-06,0,0,0,0,0,0
spec06,459.GemsFDTD,459.GemsFDTD-1418B,459.GemsFDTD-1418B.champsimtrace.xz,50000002,28180432,1.7742800000000001,289694,287083,2611,0.052220000000000003,0.0090129600000000004,540071,166968,373103,7.4620600000000001,0.69084100000000004,2609,0.0090060499999999998,2,6.9038400000000001e-06,0,0,0,0,0,0
