dataset,workload,trace_tag,permit_ipc,cppb_ipc,tlb_rescue_ipc,cppb_tlb_rescue_ipc,cppb_ipc_speedup,tlb_rescue_ipc_speedup,cppb_tlb_rescue_ipc_speedup,cppb_ipc_speedup_pct,tlb_rescue_ipc_speedup_pct,cppb_tlb_rescue_ipc_speedup_pct,permit_stlb_demand_mpki,cppb_stlb_demand_mpki,tlb_rescue_stlb_demand_mpki,cppb_tlb_rescue_stlb_demand_mpki,cppb_effective_stlb_demand_mpki,tlb_rescue_effective_stlb_demand_mpki,cppb_tlb_rescue_effective_stlb_demand_mpki,cppb_stlb_demand_mpki_reduction_pct,tlb_rescue_stlb_demand_mpki_reduction_pct,cppb_tlb_rescue_stlb_demand_mpki_reduction_pct
spec17,620.omnetpp_s,620.omnetpp_s-141B,0.46777600000000003,0.46778900000000001,0.46762900000000002,0.46764,1.000027791079491,0.99968574702421675,0.99970926255301673,0.0027791079491024107,-0.031425297578324685,-0.029073744698326909,4.8369699032606022,4.8450899030982022,4.8359499032810023,4.8448499031030021,4.730989905380202,4.8359499032810023,4.7290299054194023,2.1910410856383233,0.021087581688539192,2.2315623210398261
spec17,620.omnetpp_s,620.omnetpp_s-874B,0.513791,0.51432800000000001,0.51362699999999994,0.51387799999999995,1.0010451720641274,0.99968080406235205,1.0001693295522887,0.10451720641273532,-0.031919593764795362,0.016932955228865509,4.1820199999999996,4.2259900000000004,4.1832900000000004,4.2275700000000001,4.0618499999999997,4.1832900000000004,4.0698299999999996,2.8734917575717001,-0.030368099626509881,2.6826748796036415
spec17,623.xalancbmk_s,623.xalancbmk_s-10B,0.67739700000000003,0.67696400000000001,0.67669199999999996,0.67635699999999999,0.99936078842982767,0.99895925136958086,0.99846471124023273,-0.063921157017232666,-0.10407486304191416,-0.15352887597672726,4.7798898088044073,4.7848198086072076,4.7797197610140119,4.783999760800012,4.7629498094820075,4.7797197610140119,4.7623297618835121,0.35440146112148962,0.0035575671657128716,0.36737346724081688
spec17,623.xalancbmk_s,623.xalancbmk_s-592B,1.1791199999999999,1.18052,1.17804,1.1778999999999999,1.0011873261415294,0.99908406269082028,0.99896533007666732,0.11873261415293879,-0.091593730917971516,-0.10346699233326762,1.28213,1.24936,1.2781999488720019,1.2488300000000001,1.22637,1.2781999488720019,1.22383,4.3490129706036047,0.30652516733857826,4.547120806782468
spec17,623.xalancbmk_s,623.xalancbmk_s-700B,1.03596,1.03522,1.03921,1.0349900000000001,0.99928568670605045,1.0031371867639678,0.99906367041198507,-0.071431329394955334,0.31371867639677919,-0.093632958801492805,1.7647299999999999,1.7269300000000001,1.7631399999999999,1.72661,1.70574,1.7631399999999999,1.70549,3.3427209828132298,0.090098768650159755,3.3568874558714379
spec17,649.fotonik3d_s,649.fotonik3d_s-10881B,1.1654599999999999,1.1669099999999999,1.1718299999999999,1.17075,1.0012441439431641,1.0054656530468655,1.0045389803167848,0.12441439431640777,0.54656530468655262,0.45389803167847909,0.012619999369000032,0.38210998471560059,0.0086799995660000219,0.55415998891680018,0.0021699999132000036,0.0086799995660000219,9.999999800000004e-05,82.805071143423149,31.2202852614897,99.207606949286841
gap,bc,bc.kron-2608B,0.479991,0.48275400000000002,0.48192099999999999,0.48091499999999998,1.0057563579317113,1.004020908725372,1.0019250360944267,0.57563579317112534,0.40209087253719744,0.19250360944267353,18.065849277366031,18.065729277370828,18.06563927737443,18.066079277356828,18.065209277391627,18.06563927737443,18.06571927737123,0.0035425955601464665,0.0011624141681765288,0.00071958972315266934
gap,bc,bc.kron-5154B,0.96195600000000003,0.96075999999999995,0.96169899999999997,0.96225400000000005,0.99875669989063942,0.99973283601328955,1.0003097854787537,-0.12433001093605789,-0.026716398671045027,0.030978547875371021,2.8396999432060013,2.8392899432142009,2.8397299432054011,2.8396199432076012,2.8391999432160011,2.8397299432054011,2.8395399432092012,0.017607493749349779,-0.0010564496249587663,0.0056343979997874882
gap,bc,bc.road-131B,0.16236400000000001,0.16234999999999999,0.16181200000000001,0.161777,0.99991377398930792,0.9966002315784287,0.99638466655169866,-0.0086226010692080912,-0.33997684215713031,-0.36153334483013388,8.4341796626328129,8.4483296620668131,8.4344096626236134,8.4483396620664131,8.429769662809214,8.4344096626236134,8.429479662820814,0.052287240727599826,-0.0027269989495204427,0.055725630707414986
gap,bc,bc.road-174B,0.23188600000000001,0.23177200000000001,0.23122400000000001,0.231208,0.99950837911732493,0.99714514890937789,0.99707614948724799,-0.049162088267507009,-0.28548510906221125,-0.29238505127520131,8.748149737555508,8.7534700000000001,8.7481200000000001,8.7535000000000007,8.7383100000000002,8.7481200000000001,8.7382600000000004,0.11247792791275746,0.00033992965826623589,0.1130494773432078
gap,bc,bc.road-79B,0.28065899999999999,0.28066400000000002,0.27947,0.27940500000000001,1.0000178152134798,0.99576354223452657,0.9955319444592905,0.0017815213479766001,-0.42364577654734337,-0.44680555407095035,7.3554000000000004,7.3458800000000002,7.356279779311607,7.3458897796233069,7.3324800000000003,7.356279779311607,7.332479780025607,0.3116077983522314,-0.01196099887983415,0.31161078900390216
gap,bc,bc.road-95B,0.213869,0.21407599999999999,0.213119,0.21343999999999999,1.0009678822082677,0.99649318040482726,0.99799409919156112,0.096788220826771187,-0.35068195951727388,-0.20059008084388763,7.8922499999999998,7.9039099999999998,7.8929099999999996,7.9037699999999997,7.8875200000000003,7.8929099999999996,7.8870699999999996,0.059932211980096017,-0.0083626342297860035,0.065634008045867276
gap,bc,bc.twitter-1658B,0.40610600000000002,0.406138,0.40606100000000001,0.40644000000000002,1.0000787971613323,0.99988919149187649,1.0008224453714054,0.0078797161332300192,-0.011080850812350551,0.082244537140541141,9.8270598034588037,9.8272598034548047,9.8265798034684035,9.8284598034308033,9.8121998037560036,9.8265798034684035,9.8142098037158032,0.15121511418471068,0.0048844720598073543,0.13076138743429722
