dataset,workload,trace_tag,permit_dtlb_real_demand_mpki,cppb_dtlb_real_demand_mpki,tlb_rescue_dtlb_real_demand_mpki,cppb_tlb_rescue_dtlb_real_demand_mpki,cppb_dtlb_real_demand_mpki_reduction_pct,tlb_rescue_dtlb_real_demand_mpki_reduction_pct,cppb_tlb_rescue_dtlb_real_demand_mpki_reduction_pct
parsec,parsec_canneal,parsec_2.1.canneal.simlarge.prebuilt.drop_1250M.length_250M,10.415629791687405,10.417459791650804,10.414929791701404,10.417599791648005,-0.017569748541368391,0.006720668840964894,-0.018913882309568031
parsec,parsec_canneal,parsec_2.1.canneal.simlarge.prebuilt.drop_3000M.length_250M,14.396899424124022,14.397779424088823,14.398519424059224,14.398049424078023,-0.0061124269808088272,-0.011252422396501593,-0.0079878307135627935
parsec,parsec_canneal,parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,15.513289534601315,15.514069534577914,15.513669534589914,15.514069534577914,-0.0050279470054315212,-0.0024495126436763215,-0.0050279470054315212
parsec,parsec_canneal,parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,34.016929319661415,34.011559319768814,34.01839931963201,34.012399319752014,0.015786257019667627,-0.0043213776198980369,0.013316898379722719
parsec,parsec_canneal,parsec_2.1.canneal.simlarge.prebuilt.drop_5000M.length_15M,37.786139244277216,37.779939244401213,37.791459244170817,37.788419244231612,0.016408132717449231,-0.014079236460773359,-0.0060339584831758941
parsec,parsec_canneal,parsec_2.1.canneal.simlarge.prebuilt.drop_500M.length_250M,7.6558399234416008,7.6555799234442006,7.6561199234388004,7.6558699234413004,0.0033961002319782274,-0.0036573387113492117,-0.00039185771907312983
xsbench,xsbench_XL100hash,xs.XL100hash-194B,34.921439301571212,34.926979301460413,34.924659301506814,34.923489301530211,-0.015864179713087623,-0.009220696511946791,-0.0058703192079123667
xsbench,xsbench_XL100hash,xs.XL100hash-28B,10.863049565478017,10.866369565345217,10.9691398903086,10.986719560531217,-0.030562319054050491,-0.97661641135957655,-1.1384463847630366
xsbench,xsbench_XL100nuclide,xs.XL100nuclide-185B,40.118069598819304,40.124139598758603,40.122819598771805,40.133289598667105,-0.015130339021784955,-0.011840051129086149,-0.037938016459926338
xsbench,xsbench_XL100nuclide,xs.XL100nuclide-296B,40.183639999999997,40.196910000000003,40.189419999999998,40.197510000000001,-0.033023389618280774,-0.014383963224839924,-0.034516534589701386
