trace_tag,dataset,workload,Metric,Permit PGC,Discard PGC,No L1D Prefetch,Permit vs Discard Δ%,Permit vs No L1D Prefetch Δ%
parsec_2.1.canneal.simlarge.prebuilt.drop_3000M.length_250M,parsec,parsec_canneal,Core_0_STLB_cross_page_prefetch_accuracy,0.38805,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_3000M.length_250M,parsec,parsec_canneal,Core_0_STLB_cross_page_prefetch_coverage,0.00129829,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_3000M.length_250M,parsec,parsec_canneal,DRAM_read_traffic_MPKI,10.6165,10.5923,10.4074,0.228467849287%,2.00914733747%
parsec_2.1.canneal.simlarge.prebuilt.drop_3000M.length_250M,parsec,parsec_canneal,cache_demand.count,997945,997258,1027886,0.0688888933456%,-2.91287166087%
parsec_2.1.canneal.simlarge.prebuilt.drop_3000M.length_250M,parsec,parsec_canneal,cache_prefetch.count,50576,48873,260,3.48454156692%,19352.3076923%
parsec_2.1.canneal.simlarge.prebuilt.drop_3000M.length_250M,parsec,parsec_canneal,stlb_demand.count,13044,13099,12596,-0.419879380105%,3.5566846618%
parsec_2.1.canneal.simlarge.prebuilt.drop_3000M.length_250M,parsec,parsec_canneal,stlb_prefetch.count,89,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_3000M.length_250M,parsec,parsec_canneal,stlb_miss_touch_dram.count,13142,13103,12585,0.297641761429%,4.42590385379%
parsec_2.1.canneal.simlarge.prebuilt.drop_3000M.length_250M,parsec,parsec_canneal,stlb_miss_touch_dram.share,2.76,2.76,2.65,0%,4.15094339623%
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,CPU 0 cumulative IPC,0.377,0.3769,0.378,0.0265322366675%,-0.26455026455%
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_L1D_demand_MPKI,19.9929,19.9927,20.0575,0.00100036513327%,-0.322074037143%
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_L2C_demand_MPKI,14.466,14.4746,14.7718,-0.0594144225056%,-2.07016071163%
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_LLC_demand_MPKI,10.6515,10.6532,10.9286,-0.0159576465287%,-2.53554892667%
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_L1D_prefetch_requested,490386,464134,0,5.65612517075%,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_L1D_prefetch_issued,490386,464134,0,5.65612517075%,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_L1D_prefetch_useful,30503,30451,0,0.170766148895%,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_L1D_prefetch_useless,17590,17181,0,2.38053663931%,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_L1D_prefetch_late,8,5,0,60%,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_L1D_prefetch_accuracy,0.062202,0.0656082,0,-5.19172908265%,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_L1D_prefetch_coverage,0.0150277,0.0150025,0,0.167972004666%,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_vBerti_Requested,490386,464134,0,5.65612517075%,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_vBerti_Cross_page_prefetch_in_Requested,5730,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_vBerti_Same_page_prefetch_in_Requested,484656,464134,0,4.42156790927%,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_vBerti_Cross_page_prefetch_of_Requested,0.0116847,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_vBerti_Issued,490386,464134,0,5.65612517075%,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_vBerti_Cross_page_prefetch_of_Issued,0.0116847,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_vBerti_PQ_Drop_Rate,0,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_vBerti_Cross_page_PQ_Drop_rate,0,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_DTLB_demand_mpki,15.4916,15.495,15.5,-0.0219425621168%,-0.0541935483871%
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_DTLB_vberti_same_page_prefetch_mpki,2e-05,2e-05,0,0%,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_DTLB_vberti_cross_page_prefetch,5491,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_DTLB_vberti_cross_page_prefetch_hit,3325,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_DTLB_vberti_cross_page_prefetch_miss,2166,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_DTLB_vberti_cross_page_prefetch_mshr_merge,241,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_DTLB_vberti_cross_page_prefetch_miss_rate,0.394464,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_DTLB_vberti_cross_page_prefetch_mpki,0.02166,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_DTLB_cross_page_prefetch_issued,5491,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_DTLB_cross_page_prefetch_lookups,5491,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_DTLB_cross_page_prefetch_useful,343,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_DTLB_cross_page_prefetch_useless,1582,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_DTLB_cross_page_prefetch_late,0,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_DTLB_cross_page_prefetch_accuracy,0.0624659,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_DTLB_cross_page_prefetch_coverage,0.000221361,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_STLB_demand_access,1324306,1323990,1323963,0.0238672497526%,0.0259070683999%
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_STLB_demand_hit,804870,804096,804064,0.0962571633238%,0.100240776854%
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_STLB_demand_miss,519436,519894,519899,-0.0880948808796%,-0.089055758907%
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_STLB_demand_mshr_merge,0,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_STLB_demand_miss_rate,0.392233,0.392672,0.392684,-0.111798141961%,-0.1148506178%
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_STLB_demand_mpki,5.19436,5.19894,5.19899,-0.0880948808796%,-0.089055758907%
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_STLB_vberti_prefetch_access,1927,2,0,96250%,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_STLB_vberti_prefetch_hit,919,2,0,45850%,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_STLB_vberti_prefetch_miss,1008,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_STLB_vberti_prefetch_mshr_merge,0,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_STLB_vberti_prefetch_miss_rate,0.523093,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_STLB_vberti_prefetch_mpki,0.01008,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_STLB_vberti_same_page_prefetch_mpki,0,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_STLB_vberti_cross_page_prefetch,1925,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_STLB_vberti_cross_page_prefetch_hit,917,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_STLB_vberti_cross_page_prefetch_miss,1008,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_STLB_vberti_cross_page_prefetch_mshr_merge,0,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_STLB_vberti_cross_page_prefetch_miss_rate,0.523636,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_STLB_vberti_cross_page_prefetch_mpki,0.01008,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_STLB_cross_page_prefetch_issued,1925,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_STLB_cross_page_prefetch_lookups,1925,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_STLB_cross_page_prefetch_useful,557,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_STLB_cross_page_prefetch_useless,451,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_STLB_cross_page_prefetch_late,0,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_STLB_cross_page_prefetch_too_early,383,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_STLB_cross_page_prefetch_too_early_among_useless,0.849224,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_STLB_cross_page_prefetch_pollution_evict,927,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_STLB_cross_page_prefetch_pollution_among_prefetch_fill,0.919643,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_STLB_cross_page_prefetch_accuracy,0.289351,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,Core_0_STLB_cross_page_prefetch_coverage,0.00107117,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,DRAM_read_traffic_MPKI,11.3911,11.3823,11.1751,0.0773130210941%,1.93286860968%
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,cache_demand.count,1065148,1065323,1092860,-0.0164269428145%,-2.53573193273%
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,cache_prefetch.count,48236,46751,262,3.17640264379%,18310.6870229%
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,stlb_demand.count,25649,26153,24390,-1.92712117157%,5.16195161952%
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,stlb_prefetch.count,77,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,stlb_miss_touch_dram.count,25730,26146,24383,-1.59106555496%,5.5243407292%
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,stlb_miss_touch_dram.share,4.94,5.03,4.69,-1.78926441352%,5.33049040512%
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,CPU 0 cumulative IPC,0.2984,0.2985,0.2985,-0.0335008375209%,-0.0335008375209%
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_L1D_demand_MPKI,34.3051,34.3654,35.2704,-0.175467185017%,-2.73685583379%
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_L2C_demand_MPKI,21.1589,21.1598,21.2047,-0.00425334833033%,-0.215989851307%
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_LLC_demand_MPKI,19.2523,19.2537,19.2842,-0.00727132966649%,-0.165420395972%
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_L1D_prefetch_requested,1877775,1695629,0,10.7420903983%,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_L1D_prefetch_issued,1492145,1382991,0,7.89260378412%,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_L1D_prefetch_useful,48868,46301,0,5.54415671368%,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_L1D_prefetch_useless,4718,4143,0,13.8788317644%,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_L1D_prefetch_late,265,336,0,-21.130952381%,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_L1D_prefetch_accuracy,0.0327502,0.0334789,0,-2.17659481046%,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_L1D_prefetch_coverage,0.014045,0.013294,0,5.64916503686%,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_vBerti_Requested,1877775,1695629,0,10.7420903983%,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_vBerti_Cross_page_prefetch_in_Requested,193336,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_vBerti_Same_page_prefetch_in_Requested,1684439,1695629,0,-0.659932095995%,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_vBerti_Cross_page_prefetch_of_Requested,0.10296,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_vBerti_Issued,1492145,1382991,0,7.89260378412%,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_vBerti_Cross_page_prefetch_of_Issued,0.0900288,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_vBerti_PQ_Drop_Rate,0.205365,0.184379,0,11.3819903568%,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_vBerti_Cross_page_PQ_Drop_rate,0.305168,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_DTLB_demand_mpki,33.9948,33.9939,33.9937,0.00264753382225%,0.00323589370972%
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_DTLB_vberti_same_page_prefetch_mpki,1e-05,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_DTLB_vberti_cross_page_prefetch,96058,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_DTLB_vberti_cross_page_prefetch_hit,93847,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_DTLB_vberti_cross_page_prefetch_miss,2211,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_DTLB_vberti_cross_page_prefetch_mshr_merge,415,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_DTLB_vberti_cross_page_prefetch_miss_rate,0.0230173,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_DTLB_vberti_cross_page_prefetch_mpki,0.02211,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_DTLB_cross_page_prefetch_issued,96058,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_DTLB_cross_page_prefetch_lookups,96058,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_DTLB_cross_page_prefetch_useful,94,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_DTLB_cross_page_prefetch_useless,1702,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_DTLB_cross_page_prefetch_late,0,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_DTLB_cross_page_prefetch_accuracy,0.000978575,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_DTLB_cross_page_prefetch_coverage,2.76505e-05,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_STLB_demand_access,2501530,2500493,2500562,0.0414718217567%,0.0387112977003%
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_STLB_demand_hit,1274449,1273480,1273543,0.0760907120646%,0.0711401185512%
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_STLB_demand_miss,1227081,1227013,1227019,0.00554191357386%,0.00505289649142%
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_STLB_demand_mshr_merge,0,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_STLB_demand_miss_rate,0.490532,0.490708,0.490697,-0.0358665438509%,-0.0336256386324%
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_STLB_demand_mpki,12.2708,12.2701,12.2702,0.00570492498024%,0.00488989584521%
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_STLB_vberti_prefetch_access,1796,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_STLB_vberti_prefetch_hit,1288,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_STLB_vberti_prefetch_miss,508,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_STLB_vberti_prefetch_mshr_merge,0,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_STLB_vberti_prefetch_miss_rate,0.282851,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_STLB_vberti_prefetch_mpki,0.00508,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_STLB_vberti_same_page_prefetch_mpki,0,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_STLB_vberti_cross_page_prefetch,1796,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_STLB_vberti_cross_page_prefetch_hit,1288,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_STLB_vberti_cross_page_prefetch_miss,508,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_STLB_vberti_cross_page_prefetch_mshr_merge,0,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_STLB_vberti_cross_page_prefetch_miss_rate,0.282851,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_STLB_vberti_cross_page_prefetch_mpki,0.00508,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_STLB_cross_page_prefetch_issued,1796,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_STLB_cross_page_prefetch_lookups,1796,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_STLB_cross_page_prefetch_useful,6,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_STLB_cross_page_prefetch_useless,502,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_STLB_cross_page_prefetch_late,0,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_STLB_cross_page_prefetch_too_early,232,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_STLB_cross_page_prefetch_too_early_among_useless,0.462151,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_STLB_cross_page_prefetch_pollution_evict,485,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_STLB_cross_page_prefetch_pollution_among_prefetch_fill,0.954724,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_STLB_cross_page_prefetch_accuracy,0.00334076,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,Core_0_STLB_cross_page_prefetch_coverage,4.88963e-06,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,DRAM_read_traffic_MPKI,20.322,20.3094,20.1833,0.0620402375255%,0.687201795544%
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,cache_demand.count,1925235,1925366,1928425,-0.00680390118035%,-0.165419967072%
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,cache_prefetch.count,42320,41159,25472,2.82076824024%,66.1432160804%
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,stlb_demand.count,64641,64418,64429,0.346176534509%,0.329044374428%
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,stlb_prefetch.count,6,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,stlb_miss_touch_dram.count,64707,64481,64481,0.350490842264%,0.350490842264%
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,stlb_miss_touch_dram.share,5.27,5.26,5.26,0.190114068441%,0.190114068441%
parsec_2.1.canneal.simlarge.prebuilt.drop_5000M.length_15M,parsec,parsec_canneal,CPU 0 cumulative IPC,0.293,0.2929,0.293,0.034141345169%,0%
parsec_2.1.canneal.simlarge.prebuilt.drop_5000M.length_15M,parsec,parsec_canneal,Core_0_L1D_demand_MPKI,33.2754,33.3434,34.2128,-0.2039384106%,-2.73991020904%
parsec_2.1.canneal.simlarge.prebuilt.drop_5000M.length_15M,parsec,parsec_canneal,Core_0_L2C_demand_MPKI,21.353,21.3539,21.3982,-0.00421468677852%,-0.211232720509%
parsec_2.1.canneal.simlarge.prebuilt.drop_5000M.length_15M,parsec,parsec_canneal,Core_0_LLC_demand_MPKI,19.5548,19.5677,19.5999,-0.0659249681874%,-0.230103214812%
parsec_2.1.canneal.simlarge.prebuilt.drop_5000M.length_15M,parsec,parsec_canneal,Core_0_L1D_prefetch_requested,1909528,1717564,0,11.1765267553%,
parsec_2.1.canneal.simlarge.prebuilt.drop_5000M.length_15M,parsec,parsec_canneal,Core_0_L1D_prefetch_issued,1506529,1384551,0,8.80993188405%,
parsec_2.1.canneal.simlarge.prebuilt.drop_5000M.length_15M,parsec,parsec_canneal,Core_0_L1D_prefetch_useful,48302,45486,0,6.19091588621%,
parsec_2.1.canneal.simlarge.prebuilt.drop_5000M.length_15M,parsec,parsec_canneal,Core_0_L1D_prefetch_useless,4781,4513,0,5.93840017727%,
parsec_2.1.canneal.simlarge.prebuilt.drop_5000M.length_15M,parsec,parsec_canneal,Core_0_L1D_prefetch_late,282,331,0,-14.8036253776%,
parsec_2.1.canneal.simlarge.prebuilt.drop_5000M.length_15M,parsec,parsec_canneal,Core_0_L1D_prefetch_accuracy,0.0320618,0.0328525,0,-2.40681835477%,
parsec_2.1.canneal.simlarge.prebuilt.drop_5000M.length_15M,parsec,parsec_canneal,Core_0_L1D_prefetch_coverage,0.0143081,0.0134581,0,6.31589897534%,
parsec_2.1.canneal.simlarge.prebuilt.drop_5000M.length_15M,parsec,parsec_canneal,Core_0_vBerti_Requested,1909528,1717564,0,11.1765267553%,
parsec_2.1.canneal.simlarge.prebuilt.drop_5000M.length_15M,parsec,parsec_canneal,Core_0_vBerti_Cross_page_prefetch_in_Requested,210731,0,0,,
parsec_2.1.canneal.simlarge.prebuilt.drop_5000M.length_15M,parsec,parsec_canneal,Core_0_vBerti_Same_page_prefetch_in_Requested,1698797,1717564,0,-1.09265215154%,
